0.314000	0.465513	0.516206	-2.229113	-8.618636
0.315000	0.463867	0.507364	-1.037709	-9.022001
0.316000	0.463471	0.498260	0.254008	-9.127665
0.317000	0.464370	0.489224	1.529935	-8.895962
0.318000	0.466484	0.480555	2.667447	-8.403489
0.319000	0.469637	0.472478	3.602557	-7.727529
0.320000	0.473611	0.465134	4.307054	-6.950920
0.321000	0.478184	0.458583	4.807173	-6.152891
0.322000	0.483170	0.452818	5.140197	-5.384283
0.323000	0.488421	0.447796	5.344213	-4.671523
0.324000	0.493826	0.443453	5.452812	-4.024904
0.325000	0.499304	0.439724	5.492803	-3.445228
0.326000	0.504792	0.436541	5.473873	-2.930677
0.327000	0.510240	0.433842	5.418417	-2.475655
0.328000	0.515621	0.431572	5.339717	-2.073131
0.329000	0.520915	0.429681	5.245787	-1.716497
0.330000	0.526109	0.428126	5.142255	-1.399729
0.331000	0.531197	0.426870	5.031352	-1.118356
0.332000	0.536171	0.425879	4.917609	-0.867507
0.333000	0.541031	0.425126	4.802991	-0.643100
0.334000	0.545777	0.424585	4.688634	-0.441798
0.335000	0.550409	0.424235	4.575376	-0.260773
0.336000	0.554929	0.424058	4.463833	-0.097609
0.337000	0.559337	0.424035	4.354455	0.049773
0.338000	0.563638	0.424153	4.247562	0.183164
0.339000	0.567834	0.424397	4.143375	0.304121
0.340000	0.571926	0.424757	4.042036	0.413997
0.341000	0.575919	0.425222	3.943631	0.513979
0.342000	0.579814	0.425782	3.848197	0.605103
0.343000	0.583616	0.426429	3.755735	0.688285
0.344000	0.587327	0.427156	3.666219	0.764328
0.345000	0.590949	0.427956	3.579603	0.833944
0.346000	0.594487	0.428822	3.495825	0.897763
0.347000	0.597942	0.429750	3.414811	0.956344
0.348000	0.601317	0.430733	3.335906	1.009372
0.349000	0.604614	0.431766	3.257447	1.054641
0.350000	0.607833	0.432842	3.182641	1.097135
0.351000	0.610980	0.433959	3.111120	1.137041
0.352000	0.614057	0.435115	3.042571	1.174520
0.353000	0.617066	0.436307	2.976723	1.209716
0.354000	0.620011	0.437534	2.913346	1.242757
0.355000	0.622894	0.438792	2.852241	1.273760
0.356000	0.625716	0.440081	2.793233	1.302830
0.357000	0.628481	0.441397	2.736172	1.330064
0.358000	0.631189	0.442740	2.680928	1.355553
0.359000	0.633843	0.444108	2.627384	1.379380
0.360000	0.636444	0.445498	2.575439	1.401625
0.361000	0.638994	0.446911	2.525005	1.422362
0.362000	0.641495	0.448343	2.476001	1.441664
0.363000	0.643947	0.449793	2.428357	1.459598
0.364000	0.646352	0.451261	2.382010	1.476229
0.365000	0.648711	0.452745	2.336903	1.491620
0.366000	0.651026	0.454244	2.292984	1.505831
0.367000	0.653298	0.455757	2.250207	1.518920
0.368000	0.655527	0.457282	2.208528	1.530943
0.369000	0.657715	0.458818	2.167908	1.541953
0.370000	0.659863	0.460365	2.128310	1.552002
0.371000	0.661972	0.461922	2.089728	1.561281
0.372000	0.664043	0.463488	2.052214	1.570355
0.373000	0.666077	0.465062	2.015585	1.578534
0.374000	0.668074	0.466645	1.979820	1.585867
0.375000	0.670037	0.468234	1.944897	1.592400
0.376000	0.671964	0.469829	1.910793	1.598178
0.377000	0.673859	0.471430	1.877489	1.603244
0.378000	0.675720	0.473035	1.844965	1.607638
0.379000	0.677549	0.474645	1.813200	1.611399
0.380000	0.679346	0.476258	1.782176	1.614563
0.381000	0.681113	0.477874	1.751875	1.617164
0.382000	0.682850	0.479492	1.722277	1.619236
0.383000	0.684558	0.481112	1.693366	1.620810
0.384000	0.686237	0.482734	1.665124	1.621916
0.385000	0.687889	0.484356	1.637534	1.622582
0.386000	0.689513	0.485979	1.610579	1.622836
0.387000	0.691110	0.487602	1.584244	1.622702
0.388000	0.692681	0.489224	1.558512	1.622205
0.389000	0.694227	0.490846	1.533367	1.621367
0.390000	0.695748	0.492467	1.508796	1.620211
0.391000	0.697245	0.494086	1.484782	1.618756
0.392000	0.698718	0.495704	1.461311	1.617023
0.393000	0.700168	0.497320	1.438371	1.615290
0.394000	0.701595	0.498935	1.415945	1.614694
0.395000	0.703000	0.500549	1.393957	1.614002
0.396000	0.704383	0.502163	1.372268	1.613260
0.397000	0.705744	0.503776	1.351033	1.612723
0.398000	0.707085	0.505389	1.330227	1.612362
0.399000	0.708405	0.507001	1.309828	1.612152
0.400000	0.709705	0.508613	1.289814	1.612070
0.401000	0.710985	0.510225	1.270169	1.612096
0.402000	0.712245	0.511837	1.250874	1.612211
0.403000	0.713487	0.513449	1.231914	1.612397
0.404000	0.714709	0.515061	1.213589	1.609681
0.405000	0.715914	0.516669	1.195680	1.606583
0.406000	0.717101	0.518274	1.178111	1.603688
0.407000	0.718270	0.519876	1.160867	1.600973
0.408000	0.719423	0.521476	1.143934	1.598415
0.409000	0.720558	0.523073	1.127298	1.595997
0.410000	0.721677	0.524668	1.110948	1.593698
0.411000	0.722780	0.526261	1.094873	1.591502
0.412000	0.723867	0.527851	1.079063	1.589393
0.413000	0.724938	0.529439	1.063508	1.587357
0.414000	0.725994	0.531026	1.048202	1.585380
0.415000	0.727035	0.532610	1.033135	1.583449
0.416000	0.728061	0.534193	1.018301	1.581553
0.417000	0.729072	0.535773	1.003695	1.579680
0.418000	0.730068	0.537352	0.989309	1.577821
0.419000	0.731050	0.538929	0.975138	1.575967
0.420000	0.732018	0.540504	0.961178	1.574108
0.421000	0.732973	0.542077	0.947425	1.572237
0.422000	0.733913	0.543648	0.933873	1.570348
0.423000	0.734841	0.545218	0.920520	1.568432
0.424000	0.735755	0.546785	0.907361	1.566484
0.425000	0.736655	0.548351	0.894393	1.564499
0.426000	0.737543	0.549914	0.881614	1.562472
0.427000	0.738419	0.551476	0.869020	1.560397
0.428000	0.739281	0.553035	0.856609	1.558272
0.429000	0.740132	0.554592	0.844378	1.556092
0.430000	0.740970	0.556147	0.832326	1.553854
0.431000	0.741797	0.557700	0.820450	1.551555
0.432000	0.742611	0.559250	0.808747	1.549194
0.433000	0.743414	0.560798	0.797216	1.546767
0.434000	0.744206	0.562344	0.785856	1.544274
0.435000	0.744986	0.563887	0.774664	1.541712
0.436000	0.745755	0.565427	0.763639	1.539081
0.437000	0.746513	0.566965	0.752778	1.536379
0.438000	0.747261	0.568500	0.742081	1.533607
0.439000	0.747998	0.570032	0.731546	1.530764
0.440000	0.748724	0.571561	0.721171	1.527850
0.441000	0.749440	0.573088	0.710955	1.524864
0.442000	0.750146	0.574611	0.700896	1.521808
0.443000	0.750842	0.576131	0.690993	1.518682
0.444000	0.751528	0.577649	0.681244	1.515486
0.445000	0.752204	0.579162	0.671647	1.512221
0.446000	0.752871	0.580673	0.662203	1.508889
0.447000	0.753529	0.582180	0.652908	1.505490
0.448000	0.754177	0.583684	0.643761	1.502027
0.449000	0.754816	0.585184	0.634761	1.498499
0.450000	0.755447	0.586681	0.625906	1.494909
0.451000	0.756068	0.588174	0.617196	1.491258
